PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE_1,PARENTCODE_2,PATIENT_TYPE,VALUE
31-May-18,NHS,08M,Q71,Y56,TOTAL_POPULATION,340978
31-May-18,NHS,08N,Q71,Y56,ADULT_24_months,110857
31-May-18,NHS,08N,Q71,Y56,ADULT_POPULATION,223530
31-May-18,NHS,08N,Q71,Y56,CHILD_12_months,41699
31-May-18,NHS,08N,Q71,Y56,CHILD_POPULATION,75719
31-May-18,NHS,08N,Q71,Y56,TOTAL,152556
31-May-18,NHS,08N,Q71,Y56,TOTAL_POPULATION,299249
31-May-18,NHS,08P,Q71,Y56,ADULT_24_months,48438
31-May-18,NHS,08P,Q71,Y56,ADULT_POPULATION,150901
31-May-18,NHS,08P,Q71,Y56,CHILD_12_months,21259
31-May-18,NHS,08P,Q71,Y56,CHILD_POPULATION,44945
31-May-18,NHS,08P,Q71,Y56,TOTAL,69697
31-May-18,NHS,08P,Q71,Y56,TOTAL_POPULATION,195846
31-May-18,NHS,08Q,Q71,Y56,ADULT_24_months,114298
31-May-18,NHS,08Q,Q71,Y56,ADULT_POPULATION,249187
31-May-18,NHS,08Q,Q71,Y56,CHILD_12_months,30138
31-May-18,NHS,08Q,Q71,Y56,CHILD_POPULATION,64036
31-May-18,NHS,08Q,Q71,Y56,TOTAL,144436
31-May-18,NHS,08Q,Q71,Y56,TOTAL_POPULATION,313223
31-May-18,NHS,08R,Q71,Y56,ADULT_24_months,55452
31-May-18,NHS,08R,Q71,Y56,ADULT_POPULATION,158332
31-May-18,NHS,08R,Q71,Y56,CHILD_12_months,19502
31-May-18,NHS,08R,Q71,Y56,CHILD_POPULATION,46697
31-May-18,NHS,08R,Q71,Y56,TOTAL,74954
31-May-18,NHS,08R,Q71,Y56,TOTAL_POPULATION,205029
31-May-18,NHS,08T,Q71,Y56,ADULT_24_months,80533
31-May-18,NHS,08T,Q71,Y56,ADULT_POPULATION,155341
31-May-18,NHS,08T,Q71,Y56,CHILD_12_months,25012
31-May-18,NHS,08T,Q71,Y56,CHILD_POPULATION,46879
31-May-18,NHS,08T,Q71,Y56,TOTAL,105545
31-May-18,NHS,08T,Q71,Y56,TOTAL_POPULATION,202220
31-May-18,NHS,08V,Q71,Y56,ADULT_24_months,78468
31-May-18,NHS,08V,Q71,Y56,ADULT_POPULATION,237668
31-May-18,NHS,08V,Q71,Y56,CHILD_12_months,25611
31-May-18,NHS,08V,Q71,Y56,CHILD_POPULATION,67186
31-May-18,NHS,08V,Q71,Y56,TOTAL,104079
31-May-18,NHS,08V,Q71,Y56,TOTAL_POPULATION,304854
31-May-18,NHS,08W,Q71,Y56,ADULT_24_months,83203
31-May-18,NHS,08W,Q71,Y56,ADULT_POPULATION,209564
31-May-18,NHS,08W,Q71,Y56,CHILD_12_months,28461
31-May-18,NHS,08W,Q71,Y56,CHILD_POPULATION,66279
31-May-18,NHS,08W,Q71,Y56,TOTAL,111664
31-May-18,NHS,08W,Q71,Y56,TOTAL_POPULATION,275843
31-May-18,NHS,08X,Q71,Y56,ADULT_24_months,107834
31-May-18,NHS,08X,Q71,Y56,ADULT_POPULATION,254062
31-May-18,NHS,08X,Q71,Y56,CHILD_12_months,32305
31-May-18,NHS,08X,Q71,Y56,CHILD_POPULATION,62034
31-May-18,NHS,08X,Q71,Y56,TOTAL,140139
31-May-18,NHS,08X,Q71,Y56,TOTAL_POPULATION,316096
31-May-18,NHS,08Y,Q71,Y56,ADULT_24_months,81594
31-May-18,NHS,08Y,Q71,Y56,ADULT_POPULATION,183819
31-May-18,NHS,08Y,Q71,Y56,CHILD_12_months,17398
31-May-18,NHS,08Y,Q71,Y56,CHILD_POPULATION,42163
31-May-18,NHS,08Y,Q71,Y56,TOTAL,98992
31-May-18,NHS,08Y,Q71,Y56,TOTAL_POPULATION,225982
31-May-18,NHS,09A,Q71,Y56,ADULT_24_months,60528
31-May-18,NHS,09A,Q71,Y56,ADULT_POPULATION,147756
31-May-18,NHS,09A,Q71,Y56,CHILD_12_months,10660
31-May-18,NHS,09A,Q71,Y56,CHILD_POPULATION,30602
31-May-18,NHS,09A,Q71,Y56,TOTAL,71188
31-May-18,NHS,09A,Q71,Y56,TOTAL_POPULATION,178358
31-May-18,NHS,11J,Q85,Y58,ADULT_24_months,329302
31-May-18,NHS,11J,Q85,Y58,ADULT_POPULATION,629042
31-May-18,NHS,11J,Q85,Y58,CHILD_12_months,86150
31-May-18,NHS,11J,Q85,Y58,CHILD_POPULATION,142842
31-May-18,NHS,11J,Q85,Y58,TOTAL,415452
31-May-18,NHS,11J,Q85,Y58,TOTAL_POPULATION,771884
31-May-18,NHS,11N,Q85,Y58,ADULT_24_months,230371
31-May-18,NHS,11N,Q85,Y58,ADULT_POPULATION,449506
31-May-18,NHS,11N,Q85,Y58,CHILD_12_months,63922
31-May-18,NHS,11N,Q85,Y58,CHILD_POPULATION,106489
31-May-18,NHS,11N,Q85,Y58,TOTAL,294293
31-May-18,NHS,11N,Q85,Y58,TOTAL_POPULATION,555995
31-May-18,NHS,11X,Q85,Y58,ADULT_24_months,249948
31-May-18,NHS,11X,Q85,Y58,ADULT_POPULATION,439790
31-May-18,NHS,11X,Q85,Y58,CHILD_12_months,66623
31-May-18,NHS,11X,Q85,Y58,CHILD_POPULATION,109657
31-May-18,NHS,11X,Q85,Y58,TOTAL,316571
31-May-18,NHS,11X,Q85,Y58,TOTAL_POPULATION,549447
31-May-18,NHS,99P,Q85,Y58,ADULT_24_months,372353
31-May-18,NHS,99P,Q85,Y58,ADULT_POPULATION,728663
31-May-18,NHS,99P,Q85,Y58,CHILD_12_months,102638
31-May-18,NHS,99P,Q85,Y58,CHILD_POPULATION,169362
31-May-18,NHS,99P,Q85,Y58,TOTAL,474991
31-May-18,NHS,99P,Q85,Y58,TOTAL_POPULATION,898025
31-May-18,NHS,99Q,Q85,Y58,ADULT_24_months,131764
31-May-18,NHS,99Q,Q85,Y58,ADULT_POPULATION,227971
31-May-18,NHS,99Q,Q85,Y58,CHILD_12_months,33731
31-May-18,NHS,99Q,Q85,Y58,CHILD_POPULATION,51920
31-May-18,NHS,99Q,Q85,Y58,TOTAL,165495
31-May-18,NHS,99Q,Q85,Y58,TOTAL_POPULATION,279891
31-May-18,NHS,11E,Q86,Y58,ADULT_24_months,78516
31-May-18,NHS,11E,Q86,Y58,ADULT_POPULATION,152612
31-May-18,NHS,11E,Q86,Y58,CHILD_12_months,27425
31-May-18,NHS,11E,Q86,Y58,CHILD_POPULATION,35139
31-May-18,NHS,11E,Q86,Y58,TOTAL,105941
31-May-18,NHS,11E,Q86,Y58,TOTAL_POPULATION,187751
31-May-18,NHS,11M,Q86,Y58,ADULT_24_months,215143
31-May-18,NHS,11M,Q86,Y58,ADULT_POPULATION,496842
31-May-18,NHS,11M,Q86,Y58,CHILD_12_months,75655
31-May-18,NHS,11M,Q86,Y58,CHILD_POPULATION,126287
31-May-18,NHS,11M,Q86,Y58,TOTAL,290798
31-May-18,NHS,11M,Q86,Y58,TOTAL_POPULATION,623129
31-May-18,NHS,12D,Q86,Y58,ADULT_24_months,76973
31-May-18,NHS,12D,Q86,Y58,ADULT_POPULATION,172739
31-May-18,NHS,12D,Q86,Y58,CHILD_12_months,26757
31-May-18,NHS,12D,Q86,Y58,CHILD_POPULATION,50907
31-May-18,NHS,12D,Q86,Y58,TOTAL,103730
31-May-18,NHS,12D,Q86,Y58,TOTAL_POPULATION,223646
31-May-18,NHS,15C,Q86,Y58,ADULT_24_months,405610
31-May-18,NHS,15C,Q86,Y58,ADULT_POPULATION,749104
31-May-18,NHS,15C,Q86,Y58,CHILD_12_months,121107
31-May-18,NHS,15C,Q86,Y58,CHILD_POPULATION,194413
31-May-18,NHS,15C,Q86,Y58,TOTAL,526717
31-May-18,NHS,15C,Q86,Y58,TOTAL_POPULATION,943517
31-May-18,NHS,99N,Q86,Y58,ADULT_24_months,169906
31-May-18,NHS,99N,Q86,Y58,ADULT_POPULATION,383343
31-May-18,NHS,99N,Q86,Y58,CHILD_12_months,55737
31-May-18,NHS,99N,Q86,Y58,CHILD_POPULATION,105066
31-May-18,NHS,99N,Q86,Y58,TOTAL,225643
31-May-18,NHS,99N,Q86,Y58,TOTAL_POPULATION,488409
31-May-18,NHS,10C,Q87,Y59,ADULT_24_months,23299
31-May-18,NHS,10C,Q87,Y59,ADULT_POPULATION,75936
31-May-18,NHS,10C,Q87,Y59,CHILD_12_months,10733
31-May-18,NHS,10C,Q87,Y59,CHILD_POPULATION,20749
31-May-18,NHS,10C,Q87,Y59,TOTAL,34032
31-May-18,NHS,10C,Q87,Y59,TOTAL_POPULATION,96685
31-May-18,NHS,10J,Q87,Y59,ADULT_24_months,85841
31-May-18,NHS,10J,Q87,Y59,ADULT_POPULATION,172553
31-May-18,NHS,10J,Q87,Y59,CHILD_12_months,28766
31-May-18,NHS,10J,Q87,Y59,CHILD_POPULATION,49322
31-May-18,NHS,10J,Q87,Y59,TOTAL,114607
31-May-18,NHS,10J,Q87,Y59,TOTAL_POPULATION,221875
31-May-18,NHS,10K,Q87,Y59,ADULT_24_months,74688
31-May-18,NHS,10K,Q87,Y59,ADULT_POPULATION,160371
31-May-18,NHS,10K,Q87,Y59,CHILD_12_months,23568
31-May-18,NHS,10K,Q87,Y59,CHILD_POPULATION,40415
31-May-18,NHS,10K,Q87,Y59,TOTAL,98256
31-May-18,NHS,10K,Q87,Y59,TOTAL_POPULATION,200786
31-May-18,NHS,10L,Q87,Y59,ADULT_24_months,62312
31-May-18,NHS,10L,Q87,Y59,ADULT_POPULATION,114598
31-May-18,NHS,10L,Q87,Y59,CHILD_12_months,14655
31-May-18,NHS,10L,Q87,Y59,CHILD_POPULATION,25200
31-May-18,NHS,10L,Q87,Y59,TOTAL,76967
31-May-18,NHS,10L,Q87,Y59,TOTAL_POPULATION,139798
31-May-18,NHS,10Q,Q87,Y59,ADULT_24_months,268822
31-May-18,NHS,10Q,Q87,Y59,ADULT_POPULATION,529060
31-May-18,NHS,10Q,Q87,Y59,CHILD_12_months,91789
31-May-18,NHS,10Q,Q87,Y59,CHILD_POPULATION,139686
31-May-18,NHS,10Q,Q87,Y59,TOTAL,360611
31-May-18,NHS,10Q,Q87,Y59,TOTAL_POPULATION,668746
31-May-18,NHS,10R,Q87,Y59,ADULT_24_months,84743
31-May-18,NHS,10R,Q87,Y59,ADULT_POPULATION,170832
31-May-18,NHS,10R,Q87,Y59,CHILD_12_months,24425
31-May-18,NHS,10R,Q87,Y59,CHILD_POPULATION,44000
31-May-18,NHS,10R,Q87,Y59,TOTAL,109168
31-May-18,NHS,10R,Q87,Y59,TOTAL_POPULATION,214832
31-May-18,NHS,10V,Q87,Y59,ADULT_24_months,84363
31-May-18,NHS,10V,Q87,Y59,ADULT_POPULATION,169105
31-May-18,NHS,10V,Q87,Y59,CHILD_12_months,28961
31-May-18,NHS,10V,Q87,Y59,CHILD_POPULATION,43177
31-May-18,NHS,10V,Q87,Y59,TOTAL,113324
31-May-18,NHS,10V,Q87,Y59,TOTAL_POPULATION,212282
31-May-18,NHS,10X,Q87,Y59,ADULT_24_months,92947
31-May-18,NHS,10X,Q87,Y59,ADULT_POPULATION,204374
31-May-18,NHS,10X,Q87,Y59,CHILD_12_months,26422
31-May-18,NHS,10X,Q87,Y59,CHILD_POPULATION,49901
31-May-18,NHS,10X,Q87,Y59,TOTAL,119369
31-May-18,NHS,10X,Q87,Y59,TOTAL_POPULATION,254275
31-May-18,NHS,11A,Q87,Y59,ADULT_24_months,219513
31-May-18,NHS,11A,Q87,Y59,ADULT_POPULATION,445766
31-May-18,NHS,11A,Q87,Y59,CHILD_12_months,69239
31-May-18,NHS,11A,Q87,Y59,CHILD_POPULATION,112531
31-May-18,NHS,11A,Q87,Y59,TOTAL,288752
31-May-18,NHS,11A,Q87,Y59,TOTAL_POPULATION,558297
31-May-18,NHS,14Y,Q87,Y59,ADULT_24_months,164772
31-May-18,NHS,14Y,Q87,Y59,ADULT_POPULATION,414552
31-May-18,NHS,14Y,Q87,Y59,CHILD_12_months,67020
31-May-18,NHS,14Y,Q87,Y59,CHILD_POPULATION,122820
31-May-18,NHS,14Y,Q87,Y59,TOTAL,231792
31-May-18,NHS,14Y,Q87,Y59,TOTAL_POPULATION,537372
31-May-18,NHS,15A,Q87,Y59,ADULT_24_months,169367
31-May-18,NHS,15A,Q87,Y59,ADULT_POPULATION,370790
31-May-18,NHS,15A,Q87,Y59,CHILD_12_months,65778
31-May-18,NHS,15A,Q87,Y59,CHILD_POPULATION,110591
31-May-18,NHS,15A,Q87,Y59,TOTAL,235145
31-May-18,NHS,15A,Q87,Y59,TOTAL_POPULATION,481381
31-May-18,NHS,15D,Q87,Y59,ADULT_24_months,151245
31-May-18,NHS,15D,Q87,Y59,ADULT_POPULATION,322366
31-May-18,NHS,15D,Q87,Y59,CHILD_12_months,60308
31-May-18,NHS,15D,Q87,Y59,CHILD_POPULATION,105335
31-May-18,NHS,15D,Q87,Y59,TOTAL,211553
31-May-18,NHS,15D,Q87,Y59,TOTAL_POPULATION,427701
31-May-18,NHS,99M,Q87,Y59,ADULT_24_months,84900
31-May-18,NHS,99M,Q87,Y59,ADULT_POPULATION,163272
31-May-18,NHS,99M,Q87,Y59,CHILD_12_months,26745
31-May-18,NHS,99M,Q87,Y59,CHILD_POPULATION,47273
31-May-18,NHS,99M,Q87,Y59,TOTAL,111645
31-May-18,NHS,99M,Q87,Y59,TOTAL_POPULATION,210545
31-May-18,NHS,09C,Q88,Y59,ADULT_24_months,36681
31-May-18,NHS,09C,Q88,Y59,ADULT_POPULATION,97197
31-May-18,NHS,09C,Q88,Y59,CHILD_12_months,13701
31-May-18,NHS,09C,Q88,Y59,CHILD_POPULATION,28954
31-May-18,NHS,09C,Q88,Y59,TOTAL,50382
31-May-18,NHS,09C,Q88,Y59,TOTAL_POPULATION,126151
31-May-18,NHS,09D,Q88,Y59,ADULT_24_months,106626
31-May-18,NHS,09D,Q88,Y59,ADULT_POPULATION,237948
31-May-18,NHS,09D,Q88,Y59,CHILD_12_months,30916
31-May-18,NHS,09D,Q88,Y59,CHILD_POPULATION,51281
31-May-18,NHS,09D,Q88,Y59,TOTAL,137542
31-May-18,NHS,09D,Q88,Y59,TOTAL_POPULATION,289229
31-May-18,NHS,09E,Q88,Y59,ADULT_24_months,74579
31-May-18,NHS,09E,Q88,Y59,ADULT_POPULATION,171852
31-May-18,NHS,09E,Q88,Y59,CHILD_12_months,23734
31-May-18,NHS,09E,Q88,Y59,CHILD_POPULATION,38649
31-May-18,NHS,09E,Q88,Y59,TOTAL,98313
31-May-18,NHS,09E,Q88,Y59,TOTAL_POPULATION,210501
31-May-18,NHS,09F,Q88,Y59,ADULT_24_months,70069
31-May-18,NHS,09F,Q88,Y59,ADULT_POPULATION,153885
31-May-18,NHS,09F,Q88,Y59,CHILD_12_months,18619
31-May-18,NHS,09F,Q88,Y59,CHILD_POPULATION,35575
31-May-18,NHS,09F,Q88,Y59,TOTAL,88688
31-May-18,NHS,09F,Q88,Y59,TOTAL_POPULATION,189460
31-May-18,NHS,09G,Q88,Y59,ADULT_24_months,177118
31-May-18,NHS,09G,Q88,Y59,ADULT_POPULATION,404876
31-May-18,NHS,09G,Q88,Y59,CHILD_12_months,52639
31-May-18,NHS,09G,Q88,Y59,CHILD_POPULATION,93989
31-May-18,NHS,09G,Q88,Y59,TOTAL,229757
31-May-18,NHS,09G,Q88,Y59,TOTAL_POPULATION,498865
31-May-18,NHS,09H,Q88,Y59,ADULT_24_months,51324
31-May-18,NHS,09H,Q88,Y59,ADULT_POPULATION,84742
31-May-18,NHS,09H,Q88,Y59,CHILD_12_months,17947
31-May-18,NHS,09H,Q88,Y59,CHILD_POPULATION,26633
31-May-18,NHS,09H,Q88,Y59,TOTAL,69271
31-May-18,NHS,09H,Q88,Y59,TOTAL_POPULATION,111375
31-May-18,NHS,09J,Q88,Y59,ADULT_24_months,76525
31-May-18,NHS,09J,Q88,Y59,ADULT_POPULATION,201594
31-May-18,NHS,09J,Q88,Y59,CHILD_12_months,28675
31-May-18,NHS,09J,Q88,Y59,CHILD_POPULATION,59049
31-May-18,NHS,09J,Q88,Y59,TOTAL,105200
31-May-18,NHS,09J,Q88,Y59,TOTAL_POPULATION,260643
31-May-18,NHS,09L,Q88,Y59,ADULT_24_months,61514
31-May-18,NHS,09L,Q88,Y59,ADULT_POPULATION,142086
31-May-18,NHS,09L,Q88,Y59,CHILD_12_months,23530
31-May-18,NHS,09L,Q88,Y59,CHILD_POPULATION,41578
31-May-18,NHS,09L,Q88,Y59,TOTAL,85044
31-May-18,NHS,09L,Q88,Y59,TOTAL_POPULATION,183664
31-May-18,NHS,09N,Q88,Y59,ADULT_24_months,58448
31-May-18,NHS,09N,Q88,Y59,ADULT_POPULATION,164127
31-May-18,NHS,09N,Q88,Y59,CHILD_12_months,25048
31-May-18,NHS,09N,Q88,Y59,CHILD_POPULATION,43655
31-May-18,NHS,09N,Q88,Y59,TOTAL,83496
31-May-18,NHS,09N,Q88,Y59,TOTAL_POPULATION,207782
31-May-18,NHS,09P,Q88,Y59,ADULT_24_months,87979
31-May-18,NHS,09P,Q88,Y59,ADULT_POPULATION,150368
31-May-18,NHS,09P,Q88,Y59,CHILD_12_months,20364
31-May-18,NHS,09P,Q88,Y59,CHILD_POPULATION,35419
31-May-18,NHS,09P,Q88,Y59,TOTAL,108343
31-May-18,NHS,09P,Q88,Y59,TOTAL_POPULATION,185787
31-May-18,NHS,09W,Q88,Y59,ADULT_24_months,118845
31-May-18,NHS,09W,Q88,Y59,ADULT_POPULATION,214845
31-May-18,NHS,09W,Q88,Y59,CHILD_12_months,43844
31-May-18,NHS,09W,Q88,Y59,CHILD_POPULATION,63697
31-May-18,NHS,09W,Q88,Y59,TOTAL,162689
31-May-18,NHS,09W,Q88,Y59,TOTAL_POPULATION,278542
31-May-18,NHS,09X,Q88,Y59,ADULT_24_months,100143
31-May-18,NHS,09X,Q88,Y59,ADULT_POPULATION,182386
31-May-18,NHS,09X,Q88,Y59,CHILD_12_months,37646
31-May-18,NHS,09X,Q88,Y59,CHILD_POPULATION,51139
31-May-18,NHS,09X,Q88,Y59,TOTAL,137789
31-May-18,NHS,09X,Q88,Y59,TOTAL_POPULATION,233525
31-May-18,NHS,09Y,Q88,Y59,ADULT_24_months,102490
31-May-18,NHS,09Y,Q88,Y59,ADULT_POPULATION,267808
31-May-18,NHS,09Y,Q88,Y59,CHILD_12_months,45960
31-May-18,NHS,09Y,Q88,Y59,CHILD_POPULATION,76793
31-May-18,NHS,09Y,Q88,Y59,TOTAL,148450
31-May-18,NHS,09Y,Q88,Y59,TOTAL_POPULATION,344601
31-May-18,NHS,10A,Q88,Y59,ADULT_24_months,81763
31-May-18,NHS,10A,Q88,Y59,ADULT_POPULATION,166629
31-May-18,NHS,10A,Q88,Y59,CHILD_12_months,22957
31-May-18,NHS,10A,Q88,Y59,CHILD_POPULATION,40922
31-May-18,NHS,10A,Q88,Y59,TOTAL,104720
31-May-18,NHS,10A,Q88,Y59,TOTAL_POPULATION,207551
31-May-18,NHS,10D,Q88,Y59,ADULT_24_months,36068
31-May-18,NHS,10D,Q88,Y59,ADULT_POPULATION,88379
31-May-18,NHS,10D,Q88,Y59,CHILD_12_months,12547
31-May-18,NHS,10D,Q88,Y59,CHILD_POPULATION,26444
31-May-18,NHS,10D,Q88,Y59,TOTAL,48615
31-May-18,NHS,10D,Q88,Y59,TOTAL_POPULATION,114823
31-May-18,NHS,10E,Q88,Y59,ADULT_24_months,53231
31-May-18,NHS,10E,Q88,Y59,ADULT_POPULATION,110798
31-May-18,NHS,10E,Q88,Y59,CHILD_12_months,13605
31-May-18,NHS,10E,Q88,Y59,CHILD_POPULATION,29854
31-May-18,NHS,10E,Q88,Y59,TOTAL,66836
31-May-18,NHS,10E,Q88,Y59,TOTAL_POPULATION,140652
31-May-18,NHS,99H,Q88,Y59,ADULT_24_months,86526
31-May-18,NHS,99H,Q88,Y59,ADULT_POPULATION,223481
31-May-18,NHS,99H,Q88,Y59,CHILD_12_months,33985
31-May-18,NHS,99H,Q88,Y59,CHILD_POPULATION,64718
31-May-18,NHS,99H,Q88,Y59,TOTAL,120511
31-May-18,NHS,99H,Q88,Y59,TOTAL_POPULATION,288199
31-May-18,NHS,99J,Q88,Y59,ADULT_24_months,128884
31-May-18,NHS,99J,Q88,Y59,ADULT_POPULATION,372399
31-May-18,NHS,99J,Q88,Y59,CHILD_12_months,59063
31-May-18,NHS,99J,Q88,Y59,CHILD_POPULATION,109173
31-May-18,NHS,99J,Q88,Y59,TOTAL,187947
31-May-18,NHS,99J,Q88,Y59,TOTAL_POPULATION,481572
31-May-18,NHS,99K,Q88,Y59,ADULT_24_months,70221
31-May-18,NHS,99K,Q88,Y59,ADULT_POPULATION,137621
31-May-18,NHS,99K,Q88,Y59,CHILD_12_months,19589
31-May-18,NHS,99K,Q88,Y59,CHILD_POPULATION,34929
31-May-18,NHS,99K,Q88,Y59,TOTAL,89810
31-May-18,NHS,99K,Q88,Y59,TOTAL_POPULATION,172550
30-Jun-18,NHS,UnA,,,ADULT_24_months,83636
30-Jun-18,NHS,UnA,,,ADULT_POPULATION,.
30-Jun-18,NHS,UnA,,,CHILD_12_months,26449
30-Jun-18,NHS,UnA,,,CHILD_POPULATION,.
30-Jun-18,NHS,UnA,,,TOTAL,110085
30-Jun-18,NHS,UnA,,,TOTAL_POPULATION,.
30-Jun-18,NHS,02N,Q72,Y54,ADULT_24_months,63171
30-Jun-18,NHS,02N,Q72,Y54,ADULT_POPULATION,125448
30-Jun-18,NHS,02N,Q72,Y54,CHILD_12_months,20866
30-Jun-18,NHS,02N,Q72,Y54,CHILD_POPULATION,34516
30-Jun-18,NHS,02N,Q72,Y54,TOTAL,84037
30-Jun-18,NHS,02N,Q72,Y54,TOTAL_POPULATION,159964
30-Jun-18,NHS,02P,Q72,Y54,ADULT_24_months,119435
30-Jun-18,NHS,02P,Q72,Y54,ADULT_POPULATION,191350
30-Jun-18,NHS,02P,Q72,Y54,CHILD_12_months,32888
30-Jun-18,NHS,02P,Q72,Y54,CHILD_POPULATION,49868
30-Jun-18,NHS,02P,Q72,Y54,TOTAL,152323
30-Jun-18,NHS,02P,Q72,Y54,TOTAL_POPULATION,241218
30-Jun-18,NHS,02Q,Q72,Y54,ADULT_24_months,54426
30-Jun-18,NHS,02Q,Q72,Y54,ADULT_POPULATION,92003
30-Jun-18,NHS,02Q,Q72,Y54,CHILD_12_months,13612
30-Jun-18,NHS,02Q,Q72,Y54,CHILD_POPULATION,22844
30-Jun-18,NHS,02Q,Q72,Y54,TOTAL,68038
30-Jun-18,NHS,02Q,Q72,Y54,TOTAL_POPULATION,114847
30-Jun-18,NHS,02R,Q72,Y54,ADULT_24_months,115536
30-Jun-18,NHS,02R,Q72,Y54,ADULT_POPULATION,250009
30-Jun-18,NHS,02R,Q72,Y54,CHILD_12_months,45689
30-Jun-18,NHS,02R,Q72,Y54,CHILD_POPULATION,89649
30-Jun-18,NHS,02R,Q72,Y54,TOTAL,161225
30-Jun-18,NHS,02R,Q72,Y54,TOTAL_POPULATION,339658
30-Jun-18,NHS,02T,Q72,Y54,ADULT_24_months,90890
30-Jun-18,NHS,02T,Q72,Y54,ADULT_POPULATION,163587
30-Jun-18,NHS,02T,Q72,Y54,CHILD_12_months,29401
30-Jun-18,NHS,02T,Q72,Y54,CHILD_POPULATION,46183
30-Jun-18,NHS,02T,Q72,Y54,TOTAL,120291
30-Jun-18,NHS,02T,Q72,Y54,TOTAL_POPULATION,209770
30-Jun-18,NHS,02W,Q72,Y54,ADULT_24_months,43654
30-Jun-18,NHS,02W,Q72,Y54,ADULT_POPULATION,58514
30-Jun-18,NHS,02W,Q72,Y54,CHILD_12_months,23296
30-Jun-18,NHS,02W,Q72,Y54,CHILD_POPULATION,26390
30-Jun-18,NHS,02W,Q72,Y54,TOTAL,66950
30-Jun-18,NHS,02W,Q72,Y54,TOTAL_POPULATION,84904
30-Jun-18,NHS,02X,Q72,Y54,ADULT_24_months,161791
30-Jun-18,NHS,02X,Q72,Y54,ADULT_POPULATION,240936
30-Jun-18,NHS,02X,Q72,Y54,CHILD_12_months,43844
30-Jun-18,NHS,02X,Q72,Y54,CHILD_POPULATION,65461
30-Jun-18,NHS,02X,Q72,Y54,TOTAL,205635
30-Jun-18,NHS,02X,Q72,Y54,TOTAL_POPULATION,306397
30-Jun-18,NHS,02Y,Q72,Y54,ADULT_24_months,125845
30-Jun-18,NHS,02Y,Q72,Y54,ADULT_POPULATION,257091
30-Jun-18,NHS,02Y,Q72,Y54,CHILD_12_months,33997
30-Jun-18,NHS,02Y,Q72,Y54,CHILD_POPULATION,58770
30-Jun-18,NHS,02Y,Q72,Y54,TOTAL,159842
30-Jun-18,NHS,02Y,Q72,Y54,TOTAL_POPULATION,315861
30-Jun-18,NHS,03A,Q72,Y54,ADULT_24_months,106053
30-Jun-18,NHS,03A,Q72,Y54,ADULT_POPULATION,192677
30-Jun-18,NHS,03A,Q72,Y54,CHILD_12_months,35218
30-Jun-18,NHS,03A,Q72,Y54,CHILD_POPULATION,52365
30-Jun-18,NHS,03A,Q72,Y54,TOTAL,141271
30-Jun-18,NHS,03A,Q72,Y54,TOTAL_POPULATION,245042
30-Jun-18,NHS,03D,Q72,Y54,ADULT_24_months,57492
30-Jun-18,NHS,03D,Q72,Y54,ADULT_POPULATION,125143
30-Jun-18,NHS,03D,Q72,Y54,CHILD_12_months,17638
30-Jun-18,NHS,03D,Q72,Y54,CHILD_POPULATION,28022
30-Jun-18,NHS,03D,Q72,Y54,TOTAL,75130
30-Jun-18,NHS,03D,Q72,Y54,TOTAL_POPULATION,153165
30-Jun-18,NHS,03E,Q72,Y54,ADULT_24_months,54230
30-Jun-18,NHS,03E,Q72,Y54,ADULT_POPULATION,123553
30-Jun-18,NHS,03E,Q72,Y54,CHILD_12_months,17631
30-Jun-18,NHS,03E,Q72,Y54,CHILD_POPULATION,32759
30-Jun-18,NHS,03E,Q72,Y54,TOTAL,71861
30-Jun-18,NHS,03E,Q72,Y54,TOTAL_POPULATION,156312
30-Jun-18,NHS,03F,Q72,Y54,ADULT_24_months,141365
30-Jun-18,NHS,03F,Q72,Y54,ADULT_POPULATION,204153
30-Jun-18,NHS,03F,Q72,Y54,CHILD_12_months,38749
30-Jun-18,NHS,03F,Q72,Y54,CHILD_POPULATION,56087
30-Jun-18,NHS,03F,Q72,Y54,TOTAL,180114
30-Jun-18,NHS,03F,Q72,Y54,TOTAL_POPULATION,260240
30-Jun-18,NHS,03H,Q72,Y54,ADULT_24_months,68863
30-Jun-18,NHS,03H,Q72,Y54,ADULT_POPULATION,124933
30-Jun-18,NHS,03H,Q72,Y54,CHILD_12_months,19739
30-Jun-18,NHS,03H,Q72,Y54,CHILD_POPULATION,34211
30-Jun-18,NHS,03H,Q72,Y54,TOTAL,88602
30-Jun-18,NHS,03H,Q72,Y54,TOTAL_POPULATION,159144
30-Jun-18,NHS,03J,Q72,Y54,ADULT_24_months,81605
30-Jun-18,NHS,03J,Q72,Y54,ADULT_POPULATION,145178
30-Jun-18,NHS,03J,Q72,Y54,CHILD_12_months,31999
30-Jun-18,NHS,03J,Q72,Y54,CHILD_POPULATION,46827
30-Jun-18,NHS,03J,Q72,Y54,TOTAL,113604
30-Jun-18,NHS,03J,Q72,Y54,TOTAL_POPULATION,192005
30-Jun-18,NHS,03K,Q72,Y54,ADULT_24_months,54897
30-Jun-18,NHS,03K,Q72,Y54,ADULT_POPULATION,135408
30-Jun-18,NHS,03K,Q72,Y54,CHILD_12_months,17438
30-Jun-18,NHS,03K,Q72,Y54,CHILD_POPULATION,35378
